"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UBC11",1.60379749942304e-07,-3.69026707271873,0.041,0.249,0.00286309929597002
"RPS13A",1.61157148506059e-07,-1.69651355101775,0.166,0.416,0.00287697741513017
"AT3G03920",1.68899866883754e-07,-3.24172012007416,0.041,0.254,0.00301520042360877
"AGP24",2.00174929355516e-07,9.94157201767891,0.138,0,0.00357352283885468
"RPS15A",2.22802868635391e-07,-1.23122085213996,0.29,0.568,0.00397747681087901
"AT1G41880",2.41902977397635e-07,-1.70063279669526,0.152,0.389,0.00431845195250258
"AT3G09500",2.47667309802513e-07,-1.44210803396014,0.186,0.449,0.00442135681459447
"AT5G02870",2.6583362892764e-07,-1.33539567226441,0.262,0.53,0.00474566194361622
"AT2G43460",3.65913426196302e-07,-1.44410969461226,0.221,0.481,0.00653228648445638
"DELTA-TIP",3.90041321763925e-07,4.48654123288565,0.214,0.038,0.0069630176761296
"AT2G34480",3.97714426829023e-07,-1.2518366816097,0.303,0.541,0.00709999794775172
"RPL24A",3.99739610811541e-07,-1.84332813430284,0.172,0.411,0.00713615153220764
"RPS5A",4.28358328985198e-07,-1.23255576760365,0.29,0.546,0.00764705288904375
"WAT1",4.43645136025838e-07,5.3630594958454,0.145,0.005,0.00791995296833326
"BGLU22",4.45795709533084e-07,-3.99932519490186,0.007,0.178,0.00795834500658462
"AT5G56710",5.06240039433747e-07,-1.63122908769686,0.234,0.481,0.00903739718397125
"AGP7",5.47223512538676e-07,2.09322294775878,0.428,0.195,0.00976903414584044
"AT2G36160",5.63222668751922e-07,-1.65464984107352,0.179,0.427,0.0100546510825593
"AT1G01100",5.81030058800425e-07,-1.25291739343248,0.283,0.551,0.0103725486097052
"PMEPCRA",5.99081159125072e-07,1.68083322024911,0.483,0.243,0.0106947968527008
"P40",6.3719475567051e-07,-1.167909723118,0.324,0.589,0.0113752007782299
"AT2G43150",7.34959525400125e-07,4.89429969106134,0.214,0.043,0.013120497447443
"AT3G14600",7.61717200002169e-07,-1.51861212657785,0.159,0.405,0.0135981754544387
"AGP15",8.25496968988584e-07,1.6805016578426,0.476,0.254,0.0147367718903842
"AT1G18540",8.39707273046058e-07,-1.47853326051605,0.241,0.481,0.0149904542384182
"AT3G22230",9.33286381733739e-07,-2.00840313286743,0.193,0.427,0.0166610284867107
"AXS2",9.53335722524259e-07,1.86769165994775,0.428,0.195,0.0170189493185031
"AT5G08690",1.19952132762678e-06,-1.211316714643,0.262,0.514,0.0214138547407933
"TT4",1.2563509374817e-06,2.69696025571661,0.345,0.146,0.0224283769359233
"EMB2296",1.44692419200932e-06,-1.16720383592245,0.366,0.6,0.0258304906757504
"NUDT21",1.63359366122336e-06,-2.42708767499035,0.034,0.216,0.0291629140401594
"AT5G20290",1.64740965279433e-06,-1.41534405896062,0.331,0.546,0.0294095571216844
"AT4G15000",1.76469050225908e-06,-1.59555683842277,0.255,0.492,0.0315032548463292
"AT1G34030",1.80926831313029e-06,-2.1794481313656,0.069,0.276,0.032299057926002
"AGP13",1.83285071842785e-06,8.7135168562391,0.117,0,0.032720051025374
"RCI3",1.92221396788665e-06,3.96031967638832,0.179,0.027,0.0343153637547125
