"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT1G03230",1.58815660044385e-06,-2.27365282922922,0.024,0.481,0.0283517716311236
"EMB1075",1.58815660044385e-06,-1.29887576548158,0.024,0.481,0.0283517716311236
"SE",1.58815660044385e-06,-2.29337030814464,0.024,0.481,0.0283517716311236
"AT2G37990",1.58815660044385e-06,-1.78451667119719,0.024,0.481,0.0283517716311236
"AAPT2",1.58815660044385e-06,-1.16020952017192,0.024,0.481,0.0283517716311236
"DiT1",1.58815660044385e-06,-1.96106851621426,0.024,0.481,0.0283517716311236
"MPPBETA",1.62494470208504e-06,-0.295128091712596,0.146,0.765,0.0290085128216221
"AT1G09640",1.66262532689941e-06,-1.04121593167381,0.073,0.593,0.0296811873358083
"ALDH2B4",1.66262532689941e-06,-0.572276009518441,0.073,0.593,0.0296811873358083
"SPDS2",1.69395629668992e-06,-0.578548936069311,0.122,0.704,0.0302405078085084
"RBP47C'",1.7658357026217e-06,-0.878135259640935,0.073,0.593,0.0315236989632025
"FAC1",1.7658357026217e-06,-0.504098647048117,0.073,0.593,0.0315236989632025
"VAP27-1",1.7658357026217e-06,-0.705225098904631,0.073,0.593,0.0315236989632025
"AT3G22230",1.78023208104983e-06,-0.980205676704964,0.317,1,0.0317807031109016
"AT1G18740",1.78683691326507e-06,-6.52038195340504,0,0.42,0.031898612575608
"TIM23-2",1.78683691326507e-06,-6.1925655223767,0,0.42,0.031898612575608
"bZIP44",1.78683691326507e-06,-6.08889302239341,0,0.42,0.031898612575608
"AT1G76810",1.78683691326507e-06,-6.28246693555715,0,0.42,0.031898612575608
"AT1G80930",1.78683691326507e-06,-6.15978918463425,0,0.42,0.031898612575608
"AT5G22480",1.78683691326507e-06,-6.2730140485321,0,0.42,0.031898612575608
"UGT72E2",1.78683691326507e-06,-6.07578354162972,0,0.42,0.031898612575608
"AT2G40430",1.79405203667857e-06,-0.776455473855764,0.122,0.704,0.0320274169587858
"LTP2",1.87330208141796e-06,8.09235009115688,0.293,0.012,0.0334421887574735
"LP1",1.87330208141796e-06,7.06804250695235,0.293,0.012,0.0334421887574735
"AT5G27770",1.8978492438242e-06,-0.828211890847485,0.268,0.975,0.0338804047007496
"AT5G47570",1.98799737629555e-06,-1.75650926935972,0.049,0.531,0.0354897291616281
"AT2G44860",2.00601867122992e-06,-0.904845762698063,0.098,0.642,0.0358114453187965
"AT3G60210",2.05056280550791e-06,-1.77403216783715,0.049,0.531,0.0366066472039272
"AT4G16720",2.10917997631145e-06,-0.927883689338198,0.293,0.988,0.037653080937112
"CCP2",2.11501722269275e-06,-0.842488076850514,0.049,0.531,0.0377572874595111
"CAM7",2.11501722269275e-06,-1.53554889069819,0.049,0.531,0.0377572874595111
"AT3G52040",2.11501722269275e-06,-1.56513746093553,0.049,0.531,0.0377572874595111
"AT5G56710",2.12194658945828e-06,-1.08206469913171,0.341,0.988,0.0378809905150091
"AT4G17520",2.18953957397214e-06,-0.802734675253379,0.098,0.642,0.0390876604745506
"AT1G13160",2.42155056967101e-06,-2.89058737849557,0.024,0.469,0.0432295207697669
"AlaAT1",2.42155056967101e-06,-2.70403036294738,0.024,0.469,0.0432295207697669
"AT1G73620",2.42155056967101e-06,-2.71556163466479,0.024,0.469,0.0432295207697669
"AT5G46020",2.49377049851856e-06,-0.297214728638212,0.146,0.753,0.0445187909395533
"HYD1",2.50063467230868e-06,-2.18131910965625,0.024,0.469,0.0446413301700546
"IQD31",2.50063467230868e-06,-2.06796809866213,0.024,0.469,0.0446413301700546
"AT2G02510",2.50063467230868e-06,-2.12874063636854,0.024,0.469,0.0446413301700546
"AT3G06355",2.50063467230868e-06,-2.46871428068962,0.024,0.469,0.0446413301700546
"TIM9",2.50063467230868e-06,-2.4165402221426,0.024,0.469,0.0446413301700546
"ADK2",2.50063467230868e-06,-2.72741397535397,0.024,0.469,0.0446413301700546
"AT5G11500",2.50063467230868e-06,-1.0020203359259,0.024,0.469,0.0446413301700546
"PFK7",2.50063467230868e-06,-2.11735546568329,0.024,0.469,0.0446413301700546
"AT1G24050",2.51922363964748e-06,-1.01722236803138,0.073,0.58,0.0449731804149868
"TCP-1",2.59541969420114e-06,-0.745007715759501,0.073,0.58,0.0463334323808788
"UBC11",2.68832047005369e-06,-0.599606318762804,0.122,0.691,0.0479918970313984
"PMH1",2.75450084251944e-06,-1.07894072423591,0.073,0.58,0.049173349040657
"AT1G07920",2.80801945135981e-06,-0.40025908238559,0.171,0.802,0.0501287632456753
"PPa1",2.80843982715634e-06,-5.98851196552719,0,0.407,0.050136267794395
"CRL1",2.80861327578776e-06,-6.27280310825445,0,0.407,0.0501393641993631
"Fes1A",2.80861327578776e-06,-6.31875018825517,0,0.407,0.0501393641993631
"AT3G10020",2.80861327578776e-06,-6.26888821206801,0,0.407,0.0501393641993631
"AT3G27770",2.80861327578776e-06,-6.17530940111883,0,0.407,0.0501393641993631
"RGF4",2.80861327578776e-06,-6.32386219619457,0,0.407,0.0501393641993631
"AT3G49990",2.80861327578776e-06,-6.18518634526778,0,0.407,0.0501393641993631
"CYTC-2",2.80861327578776e-06,-6.1109309738467,0,0.407,0.0501393641993631
"MRPL11",2.80861327578776e-06,-5.94501166661821,0,0.407,0.0501393641993631
"AT5G51830",2.80861327578776e-06,-6.14967952232295,0,0.407,0.0501393641993631
"SDN3",2.80861327578776e-06,-5.98754547105552,0,0.407,0.0501393641993631
"AT5G15810",2.92367346844848e-06,-0.748099403552358,0.049,0.519,0.0521934187587423
"AT1G06720",3.01018294121499e-06,-0.650567348824121,0.122,0.691,0.05373778586657
"AT1G07070",3.01487174839924e-06,-1.53659476611189,0.049,0.519,0.0538214904524232
"RGP2",3.0456749116836e-06,-0.870913556643057,0.146,0.741,0.0543713885233755
"AT3G09440",3.1432071001413e-06,-0.881497936002355,0.171,0.79,0.0561125331517225
"AT1G57660",3.14830689095436e-06,-1.14256550379526,0.195,0.827,0.0562035746173172
"PBE1",3.20552283167564e-06,-1.79246829575071,0.049,0.519,0.0572249935910736
"BGLU21",3.22867238845162e-06,-3.40510949593503,0.024,0.457,0.0576382594786383
"UBC1",3.30513295332305e-06,-0.447312177150762,0.049,0.519,0.0590032334827231
"AT3G07480",3.30513295332305e-06,-1.71309404129307,0.049,0.519,0.0590032334827231
"PYRB",3.30513295332305e-06,-1.66826813555703,0.049,0.519,0.0590032334827231
"AT3G51010",3.30513295332305e-06,-1.0666497585773,0.049,0.519,0.0590032334827231
"AT4G14300",3.30513295332305e-06,-0.715633687936565,0.049,0.519,0.0590032334827231
"MSBP1",3.30513295332305e-06,-1.73209587757574,0.049,0.519,0.0590032334827231
"AT5G52840",3.30513295332305e-06,-1.55797077488088,0.049,0.519,0.0590032334827231
"AT4G16660",3.38131746050255e-06,-0.635069369644599,0.122,0.679,0.0603632793048915
"AT2G25210",3.85474834004999e-06,-0.904665706232575,0.293,0.963,0.0688149673665724
"MYB13",3.91044515012288e-06,-1.885371801734,0.024,0.457,0.0698092668199937
"AT3G18410",3.91044515012288e-06,-1.35300307661872,0.024,0.457,0.0698092668199937
"AT4G02580",3.91044515012288e-06,-1.37986159542531,0.024,0.457,0.0698092668199937
"AT4G29780",3.91044515012288e-06,-2.03797941419831,0.024,0.457,0.0698092668199937
"TRA2",3.91044515012288e-06,-1.74591265676233,0.024,0.457,0.0698092668199937
"CRF3",3.91044515012288e-06,-2.01524394420351,0.024,0.457,0.0698092668199937
"SDH1-1",4.02249843459622e-06,-1.02467080464358,0.073,0.568,0.0718096420544117
"UBQ5",4.03252578758382e-06,-0.610002220449816,0.244,0.938,0.0719886503599463
"AT2G27385",4.05287186696292e-06,8.97363952690619,0.244,0,0.0723518685690221
"LTP6",4.05287186696292e-06,9.00009507832192,0.244,0,0.0723518685690221
"AT5G27470",4.14249101470422e-06,-0.857812535224054,0.073,0.568,0.0739517495944997
"emb2444",4.26590949900344e-06,-1.18322093914661,0.073,0.568,0.0761550163762093
"AT3G03960",4.26590949900344e-06,-0.838637994622257,0.073,0.568,0.0761550163762093
"RSZ22",4.26590949900344e-06,-0.677812726250175,0.073,0.568,0.0761550163762093
"AT1G02810",4.38538260820241e-06,-5.84120306525496,0,0.395,0.0782878503216295
"AT2G02160",4.38538260820241e-06,-6.08420422716798,0,0.395,0.0782878503216295
"AT2G31810",4.38538260820241e-06,-6.03304397898003,0,0.395,0.0782878503216295
"AT2G40590",4.38538260820241e-06,-5.85294551367806,0,0.395,0.0782878503216295
"AT3G07090",4.38538260820241e-06,-5.80794736313626,0,0.395,0.0782878503216295
"RACK1C-AT",4.38538260820241e-06,-5.89778491736902,0,0.395,0.0782878503216295
"AT4G22810",4.38538260820241e-06,-6.31269498195344,0,0.395,0.0782878503216295
"AT5G42050",4.38538260820241e-06,-6.20408542203146,0,0.395,0.0782878503216295
"RPS19",4.38538260820241e-06,-5.99911441940812,0,0.395,0.0782878503216295
"RHL41",4.38538260820241e-06,-6.09614738613119,0,0.395,0.0782878503216295
"RS27A",4.5043534580495e-06,-0.909100288405992,0.098,0.617,0.0804117179330997
"AT2G23090",4.59367595609869e-06,-0.299345185853693,0.195,0.852,0.0820063031682739
"TPI",4.65836515552308e-06,-0.441060708942634,0.171,0.79,0.0831611347563981
"ACBP6",4.76858678262381e-06,-0.853829418963769,0.098,0.617,0.0851288112434003
"AT5G59613",4.85074937647921e-06,-0.502949150674381,0.22,0.877,0.0865955778689068
"RBP47C",5.04763023890639e-06,-0.661521361355204,0.098,0.617,0.0901102950249569
"AT5G45775",5.11008060606871e-06,-0.768378647352602,0.293,0.951,0.0912251589795386
"AT2G23070",5.1289661099551e-06,-1.20181769235577,0.049,0.506,0.0915623029949185
"AT3G10610",5.1289661099551e-06,-1.07380528690473,0.049,0.506,0.0915623029949185
"PUM24",5.1289661099551e-06,-1.65322778913969,0.049,0.506,0.0915623029949185
"EMP1",5.1289661099551e-06,-1.66242656107731,0.049,0.506,0.0915623029949185
"AT3G23390",5.38289193623192e-06,-0.672538731226771,0.268,0.963,0.0960953868456123
"AT2G36170",5.46109603204227e-06,-0.688620937721704,0.195,0.84,0.0974914863640187
"mMDH1",5.49569941444644e-06,-0.33439184321583,0.098,0.617,0.0981092259466979
"SAM-2",5.64081154008879e-06,-1.01458808926295,0.098,0.605,0.100699767613665
"SR30",5.67272447139668e-06,-1.22910594149407,0.073,0.556,0.101269477263373
"AT1G79010",5.70272904065866e-06,-2.64648754337193,0.024,0.444,0.101805118833838
"AT2G35040",5.70272904065866e-06,-2.7428394333882,0.024,0.444,0.101805118833838
"AT4G30010",5.84043905977909e-06,-1.30157209414622,0.073,0.556,0.104263518095176
"AT2G31490",5.88556960492456e-06,-2.50628268338526,0.024,0.444,0.105069188587113
"TUF",5.88556960492456e-06,-2.8017325094739,0.024,0.444,0.105069188587113
"AT1G11240",6.07401312559681e-06,-2.44139973157435,0.024,0.444,0.108433282318154
"AT1G27530",6.07401312559681e-06,-2.29506503398109,0.024,0.444,0.108433282318154
"RANBP1",6.07401312559681e-06,-1.88285491039018,0.024,0.444,0.108433282318154
"ATHSP22.0",6.10150936223014e-06,-0.491068756605247,0.22,0.864,0.108924145134532
"AT2G43110",6.19021501105559e-06,-0.845216182783421,0.073,0.556,0.110507718377364
"AT1G03220",6.55998448669123e-06,-0.346671619325106,0.073,0.556,0.117108843056412
"AT1G30880",6.60778829714055e-06,-0.644821898169637,0.122,0.667,0.117962236680553
"AT1G14060",6.80282098258709e-06,-6.04648208909181,0,0.383,0.121443960181145
"AT1G16740",6.80282098258709e-06,-5.99402813991356,0,0.383,0.121443960181145
"ELF5A-3",6.80282098258709e-06,-5.82965305473429,0,0.383,0.121443960181145
"ASL5",6.80282098258709e-06,-6.19234575035752,0,0.383,0.121443960181145
"EMB3147",6.80282098258709e-06,-5.95636704561351,0,0.383,0.121443960181145
"AT2G35120",6.80282098258709e-06,-5.88772978785607,0,0.383,0.121443960181145
"MAT3",6.80282098258709e-06,-6.10440914494983,0,0.383,0.121443960181145
"LPAT2",6.80282098258709e-06,-5.99413217760003,0,0.383,0.121443960181145
"AT4G27280",6.80282098258709e-06,-6.07470007590003,0,0.383,0.121443960181145
"AT5G09770",6.80282098258709e-06,-6.12024912370497,0,0.383,0.121443960181145
"AO1.1",6.80282098258709e-06,-6.10955664826272,0,0.383,0.121443960181145
"RIN1",6.80282098258709e-06,-5.79865778997322,0,0.383,0.121443960181145
"ATS",6.80282098258709e-06,-6.41567813000823,0,0.383,0.121443960181145
"EXPA14",6.80282098258709e-06,-6.37236812366806,0,0.383,0.121443960181145
"AT5G58490",6.80282098258709e-06,-6.2371586674866,0,0.383,0.121443960181145
"EDA9",6.8802399742984e-06,-0.370839138724521,0.171,0.778,0.122826044021175
"AT1G74060",7.27343461440158e-06,-0.80523114976758,0.098,0.605,0.129845354736297
"AT5G58110",7.55225870763709e-06,-0.788786268843471,0.244,0.901,0.134822922448737
"AT2G31610",7.58070281172065e-06,-0.575029247443894,0.195,0.827,0.135330706594837
"TIF3H1",7.67178099783573e-06,-1.31076945077632,0.049,0.494,0.136956634373363
"AT3G63400",7.90471959963844e-06,-0.945452938009043,0.049,0.494,0.141115054292745
"AT5G25754",7.90471959963844e-06,-1.59722958042226,0.049,0.494,0.141115054292745
"UBP23",7.90471959963844e-06,-1.62122815993284,0.049,0.494,0.141115054292745
"CSD2",8.13609610729057e-06,-0.818864300197379,0.098,0.605,0.145245587707351
"AT4G18100",8.49359130455238e-06,-1.01029832760916,0.39,0.975,0.151627591968869
"FKBP53",8.51012721945567e-06,-0.626097110022905,0.171,0.765,0.151922791121723
"Hsp89.1",8.73721797918454e-06,-0.571428968161493,0.171,0.765,0.155976815364402
"AT3G47370",8.87043770965794e-06,-0.667535646853703,0.146,0.704,0.158355053992814
"AT2G46230",9.3724531615857e-06,-0.555918199250968,0.024,0.432,0.167317033840628
"AT5G47890",9.3724531615857e-06,-1.53054070493484,0.024,0.432,0.167317033840628
"TSB1",9.3724531615857e-06,-2.44001849082815,0.024,0.432,0.167317033840628
"ROC5",9.4554862937028e-06,-0.927880514852879,0.268,0.938,0.168799341315182
"FRO1.1",9.69605125214735e-06,-0.469096632034431,0.122,0.654,0.173093906953335
"RPS5A",9.81517141903209e-06,-0.703260774264173,0.317,0.963,0.175220440172561
"AT1G69250",1.00175645132402e-05,-0.662701028079972,0.073,0.543,0.178833561690363
"DEG14",1.00175645132402e-05,-0.765008190249507,0.073,0.543,0.178833561690363
"AT5G08180",1.00684844869653e-05,-0.470312676828447,0.22,0.84,0.179742585061304
"MGP",1.04856254386672e-05,-5.98758726835942,0,0.37,0.187189385331087
"SRC2",1.04856254386672e-05,-6.02315645010547,0,0.37,0.187189385331087
"GSTZ1",1.04856254386672e-05,-5.69581718333334,0,0.37,0.187189385331087
"AT2G18400",1.04856254386672e-05,-5.920495130838,0,0.37,0.187189385331087
"UGP1",1.04856254386672e-05,-5.8425450109076,0,0.37,0.187189385331087
"AOC3",1.04856254386672e-05,-6.24206266476576,0,0.37,0.187189385331087
"AT4G27380",1.04856254386672e-05,-5.71708662464444,0,0.37,0.187189385331087
"AVA-P1",1.04856254386672e-05,-6.20840863777918,0,0.37,0.187189385331087
"NHL3",1.04856254386672e-05,-6.05177173599922,0,0.37,0.187189385331087
"AT5G10130",1.04856254386672e-05,-6.42379003240181,0,0.37,0.187189385331087
"AT5G24610",1.04856254386672e-05,-6.19294301281016,0,0.37,0.187189385331087
"AT5G27990",1.04856254386672e-05,-5.87306490630464,0,0.37,0.187189385331087
"AT5G38720",1.04856254386672e-05,-5.85839574919486,0,0.37,0.187189385331087
"AT5G45620",1.04856254386672e-05,-5.89424162687314,0,0.37,0.187189385331087
"AT5G48940",1.04856254386672e-05,-5.85894437556026,0,0.37,0.187189385331087
"AT5G62900",1.04856254386672e-05,-5.79929657164864,0,0.37,0.187189385331087
"PHT3%3B1",1.05399190329859e-05,-0.582304337145477,0.244,0.914,0.188158634576865
"AT3G09630",1.05876366475744e-05,-0.660736682978024,0.317,0.963,0.189010489432499
"GRF10",1.08048834230032e-05,-0.250127748663746,0.122,0.654,0.192888778867454
"AT2G42310",1.0976763862571e-05,-0.390856937531619,0.146,0.704,0.195957188474618
"LOS1",1.09949385872172e-05,-0.595993749837687,0.293,0.975,0.196281643659001
"IMP4",1.10161071272653e-05,-1.02101333525552,0.098,0.593,0.19665954443594
"AT2G36130",1.1405353650583e-05,-1.86862293635645,0.049,0.481,0.203608373370207
"SKB1",1.1405353650583e-05,-1.96810451985011,0.049,0.481,0.203608373370207
"AT5G35530",1.14126185410796e-05,-0.446740385796444,0.22,0.877,0.203738066195353
"AT5G20160",1.15155388016667e-05,-0.65614732648149,0.244,0.901,0.205575398687354
"AT1G27470",1.21006381141423e-05,-0.81083303453409,0.049,0.481,0.216020591613669
"STRS1",1.21006381141423e-05,-0.595941148880549,0.049,0.481,0.216020591613669
"AT3G06040",1.21006381141423e-05,-1.02269463399434,0.049,0.481,0.216020591613669
"MDH",1.21006381141423e-05,-0.720710511209708,0.049,0.481,0.216020591613669
"AT5G13780",1.21006381141423e-05,-1.05561019564516,0.049,0.481,0.216020591613669
"AT5G46030",1.21006381141423e-05,-0.391677907720103,0.049,0.481,0.216020591613669
"AT2G34250",1.21982109078278e-05,-0.593211832260832,0.171,0.728,0.217762461126542
"AT5G19510",1.23765167333225e-05,-0.728350058301927,0.268,0.926,0.220945576723274
"AT1G55200",1.34159118514544e-05,8.37498785561295,0.22,0,0.239500858372165
"AS1",1.34159118514544e-05,8.57429435417601,0.22,0,0.239500858372165
"AT3G61310",1.34159118514544e-05,8.82130878424748,0.22,0,0.239500858372165
"ANT",1.34159118514544e-05,8.76993275688321,0.22,0,0.239500858372165
"EMB3010",1.34535564861363e-05,-0.563422960324028,0.22,0.852,0.240172890390504
"XW6",1.3956222209639e-05,-1.32500735022323,0.073,0.531,0.249146478886476
"AT1G20430",1.43685600904529e-05,-1.35941569685018,0.024,0.42,0.256507534734765
"RPL10B",1.43685600904529e-05,-2.06203163142417,0.024,0.42,0.256507534734765
"LCD1",1.43685600904529e-05,-1.88611454511124,0.024,0.42,0.256507534734765
"AT2G42910",1.43685600904529e-05,-2.08981487107318,0.024,0.42,0.256507534734765
"GAE1",1.43685600904529e-05,-2.32884693688244,0.024,0.42,0.256507534734765
"ATMDAR2",1.43685600904529e-05,-1.89557082173842,0.024,0.42,0.256507534734765
"AT5G52820",1.45613214948391e-05,-0.847539096177209,0.073,0.531,0.259948711325868
"GAPCP-1",1.47693674628815e-05,-0.917624173338565,0.073,0.531,0.26366274794736
"EMB2753",1.51926911036605e-05,0.385789117460922,0.073,0.531,0.271219921582548
"FD3",1.51926911036605e-05,-0.673067197253489,0.073,0.531,0.271219921582548
"AT4G28060",1.51926911036605e-05,-0.71130964152175,0.073,0.531,0.271219921582548
"AT5G08680",1.51926911036605e-05,-0.27590837612196,0.073,0.531,0.271219921582548
"AT1G06900",1.60613290375188e-05,-6.0985657560808,0,0.358,0.286726845977786
"AVA-P2",1.60613290375188e-05,-6.03415703040395,0,0.358,0.286726845977786
"AT1G44835",1.60613290375188e-05,-6.00322197039702,0,0.358,0.286726845977786
"ECT4",1.60613290375188e-05,-6.01885294079115,0,0.358,0.286726845977786
"AT1G61770",1.60613290375188e-05,-5.67284825993791,0,0.358,0.286726845977786
"AHL19",1.60613290375188e-05,-5.74723160267124,0,0.358,0.286726845977786
"VEP1",1.60613290375188e-05,-5.85122454557022,0,0.358,0.286726845977786
"AT5G11880",1.60613290375188e-05,-5.85598919266423,0,0.358,0.286726845977786
"AT5G02055",1.60613290375188e-05,-5.82809973872568,0,0.358,0.286726845977786
"AT5G19350",1.60613290375188e-05,-5.88767232943408,0,0.358,0.286726845977786
"AT5G39600",1.60613290375188e-05,-5.61574643035425,0,0.358,0.286726845977786
"CAM1",1.63024190415579e-05,-0.340671087341726,0.171,0.753,0.291030784729891
"AT3G03270",1.68536738734609e-05,-1.49869342822542,0.049,0.469,0.300871785989024
"RPS15A",1.70523071201575e-05,-0.791018817652203,0.341,0.963,0.304417786709052
"AT3G55750",1.70523693392764e-05,-0.818344812580803,0.268,0.938,0.304418897444763
"TUA6",1.74229058215422e-05,-0.423470256646326,0.22,0.864,0.311033714726171
"AT1G26850",1.74988056300427e-05,-0.427267083206761,0.098,0.58,0.312388678107521
"U1-70K",1.74988056300427e-05,-0.313081235513061,0.098,0.58,0.312388678107521
"FZF",1.78711249060887e-05,-0.99127038516805,0.049,0.469,0.319035321823496
"AT3G02220",1.78711249060887e-05,-1.49595189930119,0.049,0.469,0.319035321823496
"AT4G19200",1.78711249060887e-05,-1.11030631485261,0.049,0.469,0.319035321823496
"DWF5",1.84011176186966e-05,-0.93254072678379,0.049,0.469,0.328496751728972
"AT4G31810",1.84011176186966e-05,-0.973238803330962,0.049,0.469,0.328496751728972
"Hsp70-2",1.84011176186966e-05,-1.65677362939024,0.049,0.469,0.328496751728972
"TOM20-2",1.8478146515786e-05,-0.294432129305263,0.098,0.58,0.329871871599811
"AT5G04800",1.85298773064562e-05,-0.401039060496633,0.195,0.802,0.330795369674856
"AT4G29390",1.86533177629642e-05,-0.457986375737458,0.22,0.852,0.332999028704436
"AT5G15550",1.89871845319251e-05,-0.742663073776067,0.098,0.58,0.338959218263926
"PHYA",1.93479402964396e-05,-1.1540351550044,0.073,0.519,0.34539943017204
"ENO1",2.12285166320282e-05,-2.23958744607165,0.024,0.407,0.378971478914967
"AT1G12650",2.18881989406594e-05,-0.943859536633184,0.024,0.407,0.390748127488651
"AT1G54770",2.18881989406594e-05,-1.07164201259949,0.024,0.407,0.390748127488651
"AT3G27570",2.18881989406594e-05,-1.87098327276569,0.024,0.407,0.390748127488651
